GeneSymbol	T15	T17	T18	T20	T3	T34	T39	T4	T40	T10	T11	T12	T27	T28	T30	T35	T36	T37	T38	T5	T6	T7	T8	T9
A1BG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUBPL	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686	2.32777513730686
NUCB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUCB2	47.28817493175	16.8280142325087	118.590448418782	138.34403114065	41.78005044551	96.0205635107694	37.0081577050814	94.1022554036642	99.4929678519556	96.0341535080811	118.481452095707	44.126319489621	13.336808935743	30.6875284902942	69.7186558671377	16.3113628308695	23.3795127075267	96.5872268202909	21.5863169756256	70.3540066526776	36.8351831523052	26.968627486552	23.6356271179911	18.5733477868376
NUCKS1	111.736809755448	29.2779027219099	110.693083973921	163.815336030191	135.045020425633	143.478817380048	100.697264100697	169.069715977629	59.4961010921718	142.677635952386	151.414518013046	144.23603612996	37.6772266242444	64.2199284903016	127.327666696319	67.1892573713043	56.3922560704183	162.281547555786	51.9877490117767	133.980602472298	77.7383996942107	99.2881774069579	87.8589600876401	54.2259506267676
NUDC	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059	29.9033862072059
NUDCD1	14.5580585326841	2.79534426548627	12.9815404240853	15.3082182309417	10.6544635888119	14.5504751756324	8.01707368175754	14.3360106706223	9.90123161836952	14.6359890077292	10.9152636807733	14.1790770801826	4.08731450588626	6.70381678443666	15.4522422119861	5.23926742546273	4.77393578640096	10.823475184978	3.47180639516335	5.42217785336482	11.822638817137	5.40898639630324	11.526048582178	5.37023416640359
NUDCD2	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095	3.52423581982095
NUDCD3	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246	8.28778431824246
NUDT1	64.1081148337907	11.8751107681807	50.8203643898586	65.4342271545403	42.9205122218763	59.6188970275696	17.9247772767765	69.3804731908641	15.201270022438	32.1059167315179	25.2539742434699	35.2686443568547	18.035794837782	33.0863815596878	58.2226508955204	15.0614018331338	15.4915226436899	41.4051001310447	14.9083617012326	52.6633268174126	57.5324386886023	26.9438965391228	16.2775393088076	11.7968285591042
NUDT10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NUDT11	3.2524846848342	1.51565487428285	1.82826905437878	4.11275755130578	3.61258416617707	3.11083272578697	3.45815333343485	3.77817216764539	3.02134414288164	2.62053777468329	1.48367954007631	1.50549033703459	1.4909970037541	2.39857584946739	2.05175112483526	1.72861593422519	1.59748498569211	3.17792980004933	2.25319356117478	1.91671677116534	1.58421022898137	1.59325877343096	1.64790161640673	1.53700551680705
NUDT12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUDT13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NUDT14	16.8490421630962	10.4933099254091	12.6847395152461	14.4684620644547	13.973722389498	11.9643614473572	12.3546693108838	20.2011997558594	12.6408733533721	17.3566157827751	11.7454997697059	15.9274499883848	12.8972197332474	19.7282157188823	17.1748435517169	12.6179982117463	11.7046908498505	13.8564566333458	12.3170245854969	20.5760741154773	16.1118788379131	17.8468174865894	12.1922566968684	17.065700393494
NUDT15	14.6866654608786	4.5804990760588	14.0734559254723	15.1518105269674	12.4697985690414	16.780229138808	8.40458378941534	14.131545557324	6.62923744733276	9.97708664911632	9.25820086716556	7.15959699869434	10.9725912665667	9.26448530841148	18.0971334421313	5.87508595417853	6.46547156893663	14.4130095488721	6.25057842432583	8.60972562055575	13.6194742922604	8.53123645749116	6.19029201863444	5.95669717614575
NUDT16	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476	2.95788952765476
NUDT16L1	16.2640817319359	14.1514430122279	20.9983502300818	26.1870566084529	17.3706770660887	15.1223835436734	15.9102182593781	27.4319540400317	13.9781256334831	25.1688916458547	28.2842719800122	18.8021466183144	17.4457977567343	30.7095185051728	30.5740785115948	15.0599304293444	14.5456074895619	24.3210207954579	14.9589120791895	28.5980314367114	25.1015761913973	21.3765929110569	21.0003803400286	14.6880436346649
NUDT17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUDT18	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864	1.05821121606864
NUDT19	16.570731072904	4.75150431709963	12.6445093942944	17.4891607524603	14.4453441577447	15.1380627727472	10.5138998100367	18.1141084249832	7.39544328165805	9.41827492474484	11.3877194761275	8.69989526996693	6.54668870368223	16.0856583940197	15.3093342678746	6.80864340833086	7.15500745986556	15.2905042826917	5.06240981074068	12.0482953046364	15.6655183873034	10.4232166005154	7.50658469243175	5.5605770130946
NUDT2	23.9016586904739	6.81276493164331	27.8227183313821	29.5668712111365	15.2635109980378	30.3560973942102	13.0644800694525	37.2648579563179	13.2781931555765	15.350572019417	28.5249842465743	20.0819448490371	8.86439921682336	20.8062529227324	28.2220893498274	9.08023309219102	9.24738290365228	33.3405022358016	8.59652307562083	14.3804299630223	28.8864913392244	16.095062798896	11.7646588988076	7.27727710244295
NUDT21	49.9677763686353	3.71500501369971	110.813733947034	138.279559724912	115.64540602266	121.878090134472	63.8744966029213	144.824769508561	26.0903343574575	86.4245065758845	103.060168239657	56.3031147183783	10.4314858299223	16.2662937295798	137.467354899139	13.2843517106439	19.0484295521267	110.953311919122	14.9275959568482	39.2217668084487	90.2956618877863	55.5922762380309	23.2270389378759	3.51934994715283
NUDT22	18.8547704908118	8.44925125289277	39.1818822628205	28.3213199339157	44.674035319571	14.1222580493728	10.4077764079215	66.1203693446751	10.476895468253	41.7430547287046	47.9017592341181	44.0916278696168	22.2145529756774	44.2642747767336	53.9113543224952	12.047952919979	11.5976040403432	12.8682009027538	9.53100687873807	65.987362603961	63.5984916588507	17.4563599462026	17.7970014287086	11.6947759102044
NUDT4	22.9501919896114	11.6139671538863	27.1895053855225	27.8163762706208	20.701046453924	28.1285819535365	28.1253269577143	24.5323064021816	21.4139614074604	27.6603421023442	27.2084909058232	22.5454039450215	12.4029605045058	10.6443622236653	23.8346135829458	15.5202416624067	13.1348609783429	26.2068427589236	13.32722694789	20.4444502889476	19.1375813530674	19.8592842249746	17.3282905438347	11.6851093822721
NUDT5	42.216374955663	9.50301838395253	48.9044012899924	95.1110513906302	47.0823688146155	27.5200213448574	16.2695364940113	77.8578026358871	17.1923836934533	67.292415821464	83.1198672078956	78.9285648975314	12.354039961691	22.95361823078	82.6079222053676	12.5346404106847	15.594844945423	73.4487974221512	10.8641086280297	33.4958024965509	42.7431514420491	63.7913945866978	19.9646042159933	11.4692585313736
NUDT6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NUDT7	4.61875709588656	2.19934957481723	7.76260486137877	11.2850793666543	2.42362779241364	9.58348923576491	2.72540822984895	13.2557270110963	4.31869724808949	10.8797960829963	9.87391599079848	3.85651305883998	3.50264250106374	6.55597912677412	5.36464803879932	2.53460211545012	2.18971648205374	11.9552629283877	2.00292617150197	9.30809535706716	10.3955287161148	5.95988972871726	1.89408202670556	1.65328992836199
NUDT8	24.7295861576948	3.14986220130392	22.8458511278151	25.7154702479153	23.3618358686298	8.07689018132009	4.33641836977223	36.8747905770448	4.63316427535531	4.72738070186468	7.73977344975154	7.16994310841298	23.1189355635706	9.36977748319499	21.7364399481768	4.2372125554405	4.08361690180609	4.65251771467454	4.14946695595828	22.6480932517947	10.7226511928083	6.10685768820394	6.78523381857861	5.80773046080853
NUDT9	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922	6.41380118720922
NUF2	20.0608476470719	2.10330691761943	18.9600897707385	22.9329185714562	12.5350665469124	20.6314713441697	11.9458534166048	20.8227072007248	18.2120564420972	10.1011871704796	3.53948438420391	12.2696019883848	4.20853093074679	1.86385539746946	16.3179286156747	3.56214526218746	4.28339275399575	16.3803009333033	4.11074633065035	2.03586869953842	3.35789738804323	6.02284854883135	9.17156684567765	7.54405921102792
NUFIP1	1.19226188381189	1	1.08903389503281	1.67568916734557	1.11064899658125	1.68510699283666	1	1.62259685302678	1	1.45763053081215	1.63105571844919	1.17997922378387	1	1	1.70389088668955	1	1	1.85137672596774	1	1.04929407243897	1.4317534716365	1.05716266334223	1.01007367339069	1
NUFIP2	10.7314435058574	7.19411340966754	22.6634180670733	20.2965085066347	14.7384588386798	13.9761428272775	10.8874724727706	31.3698345397098	8.61865167924528	20.0541954523592	18.6006228608291	21.1142943526293	8.36467690852674	7.1948555004388	24.2135912325064	9.80684158086208	8.40946582725329	23.7771323972719	10.5946987348929	10.3898816708082	9.18168730492381	13.1138101018285	6.5135043865792	8.5575612928676
NUGGC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NUMA1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NUMBL	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468	7.5639641161468
NUP107	21.6704193557844	15.1355474159336	16.2300154703441	21.5560072350442	16.2122629874766	22.3884037353221	15.8459243715618	22.2017737215908	17.3634924782082	18.7404339725333	21.4339828979729	21.6531255877352	14.8574081359333	15.4998269008629	20.8920204486226	15.3548582372004	17.7303497154128	18.9344697989221	14.9615952087229	17.659226485752	15.397541433021	19.6627567634556	19.4883458414265	21.1709296979646
NUP133	6.1988077532972	3.45359627378196	8.45549051780405	18.6812447676038	7.80881517691847	5.30071975085361	4.23514229873249	22.9194673568114	6.16115126525713	16.8803047864951	16.7054569699746	17.4068800343682	4.97732597403822	4.32328373821702	13.6238120054453	5.6665012122529	4.28989002224057	13.718838356341	5.72387107510852	8.01705670941539	12.9198678135134	8.96323943867831	4.99225618662742	5.56738375263691
NUP153	27.9336193041947	7.50763673374836	13.7163919771723	35.1738206901738	27.5187301442128	28.4106604121551	18.9058557445515	28.8439931916729	12.4440138976115	26.6224738693509	15.8799920745978	29.1724220447827	7.12350138493873	12.2225511371169	20.2757072304331	14.0767853587439	12.7752525094619	27.4713319470507	10.996368425319	10.5982469172079	16.2370839252581	21.1467170589379	20.023114495602	13.8451130633503
NUP155	44.6875704271358	4.9705156119023	47.3599583072927	46.838998818069	28.9560443393988	25.7707124135658	24.7498688626542	54.6391494326136	30.8915922787031	44.8214285290232	26.9833347652526	33.3545959993484	6.11334436850537	13.3364664936683	47.468804094047	9.86713095777625	11.2920727676098	45.8042065246519	10.7541164068006	17.4632584601403	16.2544835149025	32.2538575172964	45.7233627866007	11.0648045009098
NUP160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUP188	38.883257324678	15.383925370351	35.0073385668469	89.2309347387038	99.0893740787654	28.2764226740011	26.5627356767071	125.301893776039	22.0869532465676	89.4088079747729	82.1124751508174	96.9568490937011	17.913118119129	19.995232159169	56.935910093465	17.4449536579709	18.0269760554035	103.359134675005	16.5068570963785	48.7008927670738	87.9052944820708	52.1696806122331	36.979016520707	23.4232161066626
NUP205	62.2012233904301	8.14020845963788	41.4383769599403	69.5827103451344	54.0750342621141	58.3427926639186	38.7898536877051	70.0131559396228	16.9750865472598	63.0497644333267	52.9724162865642	50.0460615506775	9.61766946686602	24.6160215293498	67.0740413361796	17.1814775318538	15.9746238333748	61.8919120539606	9.07230721823993	22.0487024141283	23.3984868996621	40.9481687809562	36.4475879961421	18.3138357691405
NUP210	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUP210L	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NUP214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUP35	13.8427503387054	2.80129542362284	7.92138580511828	15.0914843086671	10.0094288584278	10.1607845081348	5.55694570748601	13.9480531868459	6.53960125358284	12.2838281551567	14.5574625750488	12.5014336618091	3.19911994367492	4.39835614952406	7.69017202949243	3.80329464424388	7.48645279242892	12.5332174017594	4.1490145034172	4.66983296228139	4.13512823382832	9.56619343484178	11.682696475484	4.33455826950385
NUP37	39.9749827197167	8.55599815386888	41.1648265837452	49.105501911872	19.5664643131898	46.8228324274529	23.2639264176181	50.8036211149512	20.697183209422	39.3954094150912	37.8727535730546	29.4593625087011	13.5145443112564	12.4692415216353	45.6246278318547	11.7789094682829	10.9815834287409	42.7934422102783	9.67540117146599	25.5828740975035	33.3067285255863	20.2483924134074	16.1637057325434	9.95321932810078
NUP43	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962	3.31875076041962
NUP50	75.1223911502022	29.4521873132189	110.036483203678	119.613890367014	68.2410216785834	112.689667696126	57.013288421231	150.2385640346	47.0374752825459	109.761645062346	60.3599057979913	112.746919254008	32.6089627891681	41.0071623396714	48.8051604524236	31.080467739993	37.097019032794	107.57006838634	40.1687982682227	63.9087059197704	110.3730957237	53.1366828389586	45.3967296563664	31.1357861386676
NUP54	3.38773077790108	1.4436554710262	5.6400971484049	9.39873381417117	4.13909063499719	8.04169064079487	5.17523270648582	10.2017102624933	3.02651477651427	7.48029416256592	9.17400956312545	8.05965993541374	2.28042113486822	2.40581171154882	6.65451879831579	3.19068234041023	3.28002114838719	10.885241283604	2.89766035690038	3.76728246577917	5.06792460389001	7.06377666169243	5.9400779877475	2.82324484974637
NUP62	38.0835948695375	11.0822952791916	20.303522045828	32.1578638631446	25.7334975542566	12.6044522941135	10.6460977770801	41.2570948335447	11.2218991871175	16.0863022174889	16.2930356754206	33.4989497405265	10.6460977770801	14.0873385405623	31.8166329547087	12.9666796255779	12.5701106786805	32.7006592316324	14.3153532390515	17.9753524612384	31.5359293261299	23.1357990002869	19.1010748539448	14.5235360426739
NUP62CL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUP85	39.1706583507657	15.0478353123282	23.8199116774898	38.8632247902104	21.0567495775276	29.0681573381601	15.7256288050483	43.5712194118013	13.9587806887889	36.4838307472508	30.2922799817108	35.191332437226	13.5139184707357	28.8851316534291	37.1379094379663	17.4717146169438	21.6840176232086	37.3154981470701	13.545500672538	25.4776854019492	34.5505905008938	18.7549816095647	22.8999321902343	20.7385825535651
NUP88	1	1	1	28.6615714851709	17.6742467692635	14.4742193588922	2.53970991904355	24.4442274747514	1	28.1862116184849	21.3411489022997	15.8612880583235	1	4.15494161319326	27.3333656568955	1	5.97015823947551	9.11584103293752	1.75227692438537	14.7229699322385	15.5744721693398	13.6820491773078	6.32944330728271	1
NUP93	42.302155982289	21.2806389349042	57.2211415362936	115.974060745008	69.4568176314923	121.639769432957	71.7837103639031	121.396755837578	28.3277348797158	104.409655741095	114.916179668118	113.540951064505	29.2601135540394	35.1373479032982	118.840169205453	23.6677286990258	27.3760707509181	90.5449177595664	23.2174424066531	82.5173129248205	85.210446640255	73.7739701151168	37.6609847507287	24.2716899791295
NUP98	68.093929610229	13.8785333135726	21.0153030422471	98.4926883040982	74.9149571633666	42.9767315527072	31.6474272089187	137.58448457564	18.6455474217895	122.51875070964	112.399257424365	77.6658985913996	23.4588647363409	75.0833068446252	97.6929374550666	44.8932103919448	57.5119462203615	115.752868876089	31.4261811304709	101.596027956049	105.921605397287	39.6606113401013	46.2200440958326	30.8786568263657
NUPL2	15.9937114625307	7.2039024041656	15.2434007987925	26.1740315815811	11.1632226646112	18.6203158602381	7.98590059011175	23.2218436490442	8.06542708353796	16.5712662221874	23.4067975065563	21.7672312594178	6.05455172274704	23.6784591863396	6.73507218619506	11.1431077180721	9.0430135618221	5.05738760563749	6.78608115962779	20.7691451270546	13.1436913500824	13.452902699878	18.1325999115383	5.17508837632341
NUPR1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUS1	19.1297040598336	6.59646849071799	10.3001285427831	24.1784721623587	15.0901494593676	21.1852613746467	15.5751160983822	22.6267688624027	8.07700340119043	13.9959470474259	16.5511620005686	13.1364993637826	6.14003341685811	4.55248950362758	23.6454705376275	9.25273808566332	9.40865962816962	22.4920265123176	11.0695059642389	5.54667953735602	15.97972898658	16.1564510218248	7.5958239621213	4.44004746686796
NUSAP1	39.8867528164421	10.6629142333302	37.6731404323013	49.3870519743407	45.6819289783632	27.4157587440838	23.1958840842168	41.1156183961283	30.0277455556658	24.7483488218857	11.5329918267953	35.879716573671	15.6599655704876	9.74767901906019	34.5644168338578	12.8764967644751	19.6387667623962	42.8080444908	10.5725584684452	14.1750797499842	10.5922948852296	16.9046459622002	14.738061523388	13.2000959224578
NUTF2	24.632955515259	22.3503005770324	65.2998247873526	95.5870008719397	77.5000038650933	85.0782812381204	50.3774628884495	103.735362209059	32.8754632176189	31.7346358910588	52.6244768811762	57.9699942350246	17.2774634190112	20.0803074022822	93.2638064603018	34.7794438470381	30.618469823312	94.2491396182914	28.3420130433748	57.6523800468712	47.4984384862674	26.4460718216256	29.706606689017	29.7057926732801
